State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price,Latitude,Longitude
madhya pradesh,dhar,badnawar,Onion,Other,FAQ,28-02-2025,1200,1200,1200,22.76666667,75.21944444
madhya pradesh,dhar,badnawar,Cotton,Without Ginned Cotton,FAQ,28-02-2025,7350,7375,7350,22.76666667,75.21944444
madhya pradesh,dhar,badnawar,Green Peas,Pea,FAQ,28-02-2025,2000,4190,4100,22.76666667,75.21944444
madhya pradesh,dhar,badnawar,Wheat,Wheat,Non-FAQ,28-02-2025,2620,2757,2745,22.76666667,75.21944444
madhya pradesh,dhar,badnawar,Garlic,Average,FAQ,28-02-2025,1511,2500,2500,22.76666667,75.21944444
madhya pradesh,dhar,badnawar,Kabuli Chana(Chickpeas-White),Dollar Gram,FAQ,28-02-2025,3700,8805,8805,22.76666667,75.21944444
madhya pradesh,shajapur,badod,Lentil (Masur)(Whole),Masur Dal,FAQ,28-02-2025,5725,5760,5760,23.32444444,76.75083333
madhya pradesh,shajapur,badod,Mustard,Mustard,FAQ,28-02-2025,5170,5780,5699,23.32444444,76.75083333
madhya pradesh,shajapur,badod,Soyabean,Soyabeen,Non-FAQ,28-02-2025,1875,2610,2610,23.32444444,76.75083333
madhya pradesh,shajapur,badod,Coriander(Leaves),Coriander,FAQ,28-02-2025,5100,5400,5400,23.32444444,76.75083333
madhya pradesh,shajapur,badod,Wheat,Wheat,FAQ,28-02-2025,2000,2782,2720,23.32444444,76.75083333
madhya pradesh,khargone,badwaha,Maize,Local,Non-FAQ,28-02-2025,1671,1671,1671,21.8333,75.0833
madhya pradesh,khargone,badwaha,Wheat,Wheat,FAQ,28-02-2025,2472,3100,2741,21.8333,75.0833
madhya pradesh,khargone,badwaha,Soyabean,Soyabeen,Non-FAQ,28-02-2025,3900,3900,3900,21.8333,75.0833
madhya pradesh,khargone,badwaha,Wheat,Wheat,Non-FAQ,28-02-2025,2800,2891,2800,21.8333,75.0833
madhya pradesh,khargone,badwaha,Cotton,Without Ginned Cotton,Non-FAQ,28-02-2025,5000,6994,6700,21.8333,75.0833
madhya pradesh,khargone,badwaha,Bengal Gram(Gram)(Whole),Desi (F.A.Q. Split),FAQ,28-02-2025,1640,5680,5680,21.8333,75.0833
madhya pradesh,khargone,badwaha,Arhar (Tur/Red Gram)(Whole),Arhar Dal(Tur),Non-FAQ,28-02-2025,6005,6005,6005,21.8333,75.0833
madhya pradesh,khargone,badwaha,Bengal Gram(Gram)(Whole),Gram,Non-FAQ,28-02-2025,5155,5295,5295,21.8333,75.0833
madhya pradesh,khargone,badwaha,Kabuli Chana(Chickpeas-White),Dollar Gram,FAQ,28-02-2025,8285,8900,8900,21.8333,75.0833
madhya pradesh,khargone,badwaha,Cotton,Without Ginned Cotton,FAQ,28-02-2025,6200,6700,6700,21.8333,75.0833
madhya pradesh,badwani,badwani(f&v),Tomato,Tomato,Non-FAQ,28-02-2025,600,600,600,21.25,75.35
madhya pradesh,badwani,badwani(f&v),Cabbage,Cabbage,FAQ,28-02-2025,800,800,800,21.25,75.35
madhya pradesh,badwani,badwani(f&v),Cauliflower,Cauliflower,FAQ,28-02-2025,700,700,700,21.25,75.35
madhya pradesh,badwani,badwani(f&v),Sponge gourd,Sponge gourd,FAQ,28-02-2025,1800,1800,1800,21.25,75.35
madhya pradesh,badwani,badwani(f&v),Brinjal,Brinjal,FAQ,28-02-2025,1000,1000,1000,21.25,75.35
madhya pradesh,badwani,badwani(f&v),Carrot,Carrot,FAQ,28-02-2025,1400,1400,1400,21.25,75.35
madhya pradesh,badwani,badwani(f&v),Indian Beans (Seam),Indian Beans (Seam),FAQ,28-02-2025,2800,2800,2800,21.25,75.35
madhya pradesh,badwani,badwani(f&v),Peas Wet,Peas Wet,FAQ,28-02-2025,1900,1900,1900,21.25,75.35
madhya pradesh,badwani,badwani(f&v),Pumpkin,Pumpkin,FAQ,28-02-2025,1500,1500,1500,21.25,75.35
madhya pradesh,badwani,badwani(f&v),Cucumbar(Kheera),Cucumbar,FAQ,28-02-2025,1200,1200,1200,21.25,75.35
madhya pradesh,badwani,badwani(f&v),Green Chilli,Green Chilly,FAQ,28-02-2025,1600,1600,1600,21.25,75.35
madhya pradesh,badwani,badwani(f&v),Ginger(Green),Green Ginger,FAQ,28-02-2025,3200,3200,3200,21.25,75.35
karnataka,bagalkot,bagalakot,Kulthi(Horse Gram),Horse gram (Whole),FAQ,28-02-2025,3550,3601,3576,16.01083333,75.545
karnataka,bagalkot,bagalakot,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,28-02-2025,2819,5679,5446,16.01083333,75.545
karnataka,bagalkot,bagalakot,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,28-02-2025,2108,2371,2194,16.01083333,75.545
karnataka,bagalkot,bagalakot,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),FAQ,28-02-2025,2550,6621,6000,16.01083333,75.545
karnataka,bagalkot,bagalakot,Cowpea (Lobia/Karamani),Cowpea (Whole),FAQ,28-02-2025,7371,7371,7371,16.01083333,75.545
karnataka,bagalkot,bagalakot,Groundnut,Gejje,FAQ,28-02-2025,2500,6111,4568,16.01083333,75.545
karnataka,bagalkot,bagalakot,Maize,Hybrid/Local,FAQ,28-02-2025,1000,2339,2233,16.01083333,75.545
chattisgarh,mahasamund,bagbahra,Paddy(Dhan)(Common),MTU-1001,Non-FAQ,28-02-2025,2100,2100,2100,21.2167,82.0833
chattisgarh,mahasamund,bagbahra,Paddy(Dhan)(Common),MTU-1010,FAQ,28-02-2025,2380,2380,2380,21.2167,82.0833
karnataka,chikmagalur,bagepalli,Tomato,Tomato,FAQ,28-02-2025,538,1000,769,13.33083333,75.55694444
madhya pradesh,dewas,bagli,Soyabean,Yellow,Non-FAQ,28-02-2025,3811,3906,3906,22.70888889,76.27527778
chattisgarh,koria,baikunthpur,Maize,Local,FAQ,28-02-2025,2300,2300,2300,23.0667,81
chattisgarh,koria,baikunthpur,Paddy(Dhan)(Common),I.R. 36,FAQ,28-02-2025,2330,2330,2330,23.0667,81
chattisgarh,koria,baikunthpur,Mahua,Mahua,FAQ,28-02-2025,3100,3100,3100,23.0667,81
madhya pradesh,rewa,baikunthpur,Mustard,Mustard,Non-FAQ,28-02-2025,5300,5300,5300,24.75138889,81.59583333
chattisgarh,koria,baikunthpur,Wheat,Deshi,FAQ,28-02-2025,2300,2300,2300,23.0667,81
karnataka,belgaum,bailahongal,Bengal Gram(Gram)(Whole),Jawari/Local,FAQ,28-02-2025,5150,5500,5400,16.59166667,74.98333333
karnataka,belgaum,bailahongal,Maize,Hybrid/Local,FAQ,28-02-2025,2000,2347,2300,16.59166667,74.98333333
karnataka,belgaum,bailahongal,Green Gram (Moong)(Whole),Hybrid,FAQ,28-02-2025,8000,8400,8300,16.59166667,74.98333333
karnataka,belgaum,bailahongal,Soyabean,Soyabeen,FAQ,28-02-2025,3700,4140,4089,16.59166667,74.98333333
madhya pradesh,sehore,baktara,Paddy(Dhan)(Common),Basumathi,Non-FAQ,28-02-2025,2501,2701,2521,23.00666667,76.50583333
madhya pradesh,balaghat,balaghat,Paddy(Dhan)(Common),Paddy,FAQ,28-02-2025,2000,2000,2000,21.81277778,80.18361111
chattisgarh,balod,balod,Paddy(Dhan)(Common),I.R. 64,Non-FAQ,28-02-2025,2230,2250,2240,20.8667,81.0167
madhya pradesh,sagar,bamora,Lentil (Masur)(Whole),Local,FAQ,28-02-2025,5947,5960,5960,23.93722222,79.02138889
madhya pradesh,sagar,bamora,Wheat,Wheat Mix,FAQ,28-02-2025,2800,2800,2800,23.93722222,79.02138889
madhya pradesh,sagar,bamora,Soyabean,Yellow,FAQ,28-02-2025,3950,4056,3950,23.93722222,79.02138889
chattisgarh,rajnandgaon,bandhabazar,Paddy(Dhan)(Common),I.R. 64,Non-FAQ,28-02-2025,2000,2050,2050,21.1,81.0333
chattisgarh,rajnandgaon,bandhabazar,Paddy(Dhan)(Common),J 13,Non-FAQ,28-02-2025,2000,2000,2000,21.1,81.0333
karnataka,kolar,bangarpet,Garlic,Garlic,FAQ,28-02-2025,12000,13000,12500,13.70833333,77.86944444
karnataka,kolar,bangarpet,Bottle gourd,Bottle Gourd,FAQ,28-02-2025,600,1000,700,13.70833333,77.86944444
karnataka,kolar,bangarpet,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,28-02-2025,11000,13000,12000,13.70833333,77.86944444
karnataka,kolar,bangarpet,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,28-02-2025,10000,11000,10700,13.70833333,77.86944444
karnataka,kolar,bangarpet,Bhindi(Ladies Finger),Bhindi,FAQ,28-02-2025,1500,3000,2000,13.70833333,77.86944444
karnataka,kolar,bangarpet,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,28-02-2025,1500,2000,1700,13.70833333,77.86944444
karnataka,kolar,bangarpet,Ragi (Finger Millet),Local,FAQ,28-02-2025,3000,3500,3100,13.70833333,77.86944444
karnataka,kolar,bangarpet,Gur(Jaggery),Mudde,FAQ,28-02-2025,3000,4200,4000,13.70833333,77.86944444
karnataka,kolar,bangarpet,Green Chilli,Green Chilly,FAQ,28-02-2025,1500,3000,2000,13.70833333,77.86944444
karnataka,kolar,bangarpet,Cucumbar(Kheera),Cucumbar,FAQ,28-02-2025,800,1000,900,13.70833333,77.86944444
karnataka,kolar,bangarpet,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,28-02-2025,10000,12000,10100,13.70833333,77.86944444
karnataka,kolar,bangarpet,Bitter gourd,Bitter Gourd,FAQ,28-02-2025,1000,2000,1500,13.70833333,77.86944444
karnataka,kolar,bangarpet,Brinjal,Brinjal,FAQ,28-02-2025,1000,2000,1500,13.70833333,77.86944444
karnataka,kolar,bangarpet,Carrot,Carrot,FAQ,28-02-2025,800,1000,900,13.70833333,77.86944444
karnataka,kolar,bangarpet,Tomato,Tomato,FAQ,28-02-2025,300,900,450,13.70833333,77.86944444
karnataka,kolar,bangarpet,Cabbage,Cabbage,FAQ,28-02-2025,400,500,450,13.70833333,77.86944444
karnataka,kolar,bangarpet,Rice,Broken Rice,FAQ,28-02-2025,2000,3000,2700,13.70833333,77.86944444
karnataka,kolar,bangarpet,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,28-02-2025,7000,8000,7400,13.70833333,77.86944444
karnataka,kolar,bangarpet,Potato,Local,FAQ,28-02-2025,1500,2500,2000,13.70833333,77.86944444
karnataka,kolar,bangarpet,Onion,Onion,FAQ,28-02-2025,3000,4000,3500,13.70833333,77.86944444
karnataka,kolar,bangarpet,Rice,Sarbati Raw,FAQ,28-02-2025,2000,4000,3500,13.70833333,77.86944444
karnataka,kolar,bangarpet,Beans,Beans (Whole),FAQ,28-02-2025,1500,2000,1700,13.70833333,77.86944444
karnataka,kolar,bangarpet,Kulthi(Horse Gram),Horse gram (Whole),FAQ,28-02-2025,3000,3800,3400,13.70833333,77.86944444
karnataka,kolar,bangarpet,Cauliflower,Local,FAQ,28-02-2025,900,1000,950,13.70833333,77.86944444
karnataka,kolar,bangarpet,Ginger(Green),Green Ginger,FAQ,28-02-2025,3000,4000,3500,13.70833333,77.86944444
karnataka,kolar,bangarpet,Chapparad Avare,Chapparada Avarekai,FAQ,28-02-2025,1500,3000,2000,13.70833333,77.86944444
karnataka,kolar,bangarpet,Peas Wet,Peas Wet,FAQ,28-02-2025,2000,2500,2100,13.70833333,77.86944444
karnataka,kolar,bangarpet,Raddish,Raddish,FAQ,28-02-2025,600,1000,700,13.70833333,77.86944444
karnataka,kolar,bangarpet,Knool Khol,Knool Khol,FAQ,28-02-2025,800,1000,900,13.70833333,77.86944444
karnataka,kolar,bangarpet,Paddy(Dhan)(Common),Paddy Medium,FAQ,28-02-2025,2000,3000,2500,13.70833333,77.86944444
karnataka,kolar,bangarpet,Beetroot,Beetroot,FAQ,28-02-2025,1000,2000,1500,13.70833333,77.86944444
karnataka,kolar,bangarpet,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,28-02-2025,7000,8000,7600,13.70833333,77.86944444
madhya pradesh,shivpuri,barad,Mustard,Mustard,Non-FAQ,28-02-2025,5100,5975,5975,24.97527778,77.56944444
madhya pradesh,shivpuri,barad,Groundnut,Big (With Shell),FAQ,28-02-2025,3875,4615,4615,24.97527778,77.56944444
madhya pradesh,shivpuri,barad,Soyabean,Soyabeen,FAQ,28-02-2025,4000,4000,4000,24.97527778,77.56944444
chattisgarh,raigarh,baramkela,Wheat,White,FAQ,28-02-2025,2400,2400,2400,21.9333,83.6333
chattisgarh,raigarh,baramkela,Paddy(Dhan)(Common),1001,Non-FAQ,28-02-2025,2000,2000,2000,21.9333,83.6333
madhya pradesh,raisen,bareli,Paddy(Dhan)(Common),Basumathi,FAQ,28-02-2025,2500,2525,2525,23.03055556,78.08333333
madhya pradesh,raisen,bareli,Paddy(Dhan)(Common),Puspa (MR 301),FAQ,28-02-2025,2000,2650,2530,23.03055556,78.08333333
madhya pradesh,raisen,bareli,Mustard,Mustard,FAQ,28-02-2025,4711,4911,4911,23.03055556,78.08333333
madhya pradesh,raisen,bareli,Paddy(Dhan)(Common),Paddy,FAQ,28-02-2025,2575,2650,2601,23.03055556,78.08333333
chattisgarh,balrampur,bariya,Paddy(Dhan)(Common),I.R. 36,FAQ,28-02-2025,2300,2300,2300,27.2,82
maharashtra,akola,barshi takli,Cotton,Other,FAQ,28-02-2025,7421,7421,7421,20.58333333,77.06666667
karnataka,bidar,basava kalayana,Wheat,Mexican,FAQ,28-02-2025,2580,3200,2600,18.25,77.2
karnataka,bidar,basava kalayana,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,28-02-2025,5100,5400,5200,18.25,77.2
karnataka,bidar,basava kalayana,Safflower,Safflower,FAQ,28-02-2025,5200,5500,5300,18.25,77.2
karnataka,bidar,basava kalayana,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),FAQ,28-02-2025,6500,7350,7100,18.25,77.2
karnataka,bidar,basava kalayana,Wheat,Medium,FAQ,28-02-2025,2900,3900,3411,18.25,77.2
karnataka,bidar,basava kalayana,Jowar(Sorghum),Jowar ( White),FAQ,28-02-2025,2150,2690,2400,18.25,77.2
maharashtra,beed,beed,Bajra(Pearl Millet/Cumbu),Other,FAQ,28-02-2025,2700,3152,2893,18.79472222,76.19527778
maharashtra,beed,beed,Wheat,Other,FAQ,28-02-2025,2460,3101,2891,18.79472222,76.19527778
maharashtra,beed,beed,Jowar(Sorghum),Other,Non-FAQ,28-02-2025,1850,3000,2597,18.79472222,76.19527778
maharashtra,beed,beed,Soyabean,Yellow,Non-FAQ,28-02-2025,3900,4021,3989,18.79472222,76.19527778
maharashtra,beed,beed,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,28-02-2025,6950,7250,7069,18.79472222,76.19527778
maharashtra,beed,beed,Bengal Gram(Gram)(Whole),Other,Non-FAQ,28-02-2025,5150,5400,5280,18.79472222,76.19527778
madhya pradesh,raisen,begamganj,Paddy(Dhan)(Common),Puspa (MR 301),Non-FAQ,28-02-2025,2500,2525,2500,23.03055556,78.08333333
madhya pradesh,raisen,begamganj,Soyabean,Soyabeen,Non-FAQ,28-02-2025,3660,3960,3960,23.03055556,78.08333333
madhya pradesh,raisen,begamganj,Wheat,Wheat,Non-FAQ,28-02-2025,2600,2955,2955,23.03055556,78.08333333
madhya pradesh,raisen,begamganj,Paddy(Dhan)(Common),Dhan,Non-FAQ,28-02-2025,2750,2770,2770,23.03055556,78.08333333
chattisgarh,dhamtari,belarbahara,Paddy(Dhan)(Common),I.R. 36,Non-FAQ,28-02-2025,2100,2100,2100,20.75,81.35
chattisgarh,dhamtari,belargaon,Paddy(Dhan)(Common),I.R. 36,Non-FAQ,28-02-2025,2100,2100,2100,20.75,81.35
madhya pradesh,bhopal,berasia,Bengal Gram(Gram)(Whole),Desi (F.A.Q. Split),FAQ,28-02-2025,4200,5540,5000,23.62277778,77.43055556
madhya pradesh,bhopal,berasia,Wheat,Lokwan,FAQ,28-02-2025,2751,2801,2801,23.62277778,77.43055556
madhya pradesh,bhopal,berasia,Lentil (Masur)(Whole),Local,FAQ,28-02-2025,5390,5390,5390,23.62277778,77.43055556
madhya pradesh,bhopal,berasia,Paddy(Dhan)(Common),Puspa (MR 301),FAQ,28-02-2025,1800,2510,2495,23.62277778,77.43055556
madhya pradesh,bhopal,berasia,Soyabean,Soyabeen,FAQ,28-02-2025,2650,2805,2805,23.62277778,77.43055556
madhya pradesh,bhopal,berasia,Paddy(Dhan)(Common),Paddy,FAQ,28-02-2025,1000,2155,2100,23.62277778,77.43055556
madhya pradesh,bhopal,berasia,Lentil (Masur)(Whole),Kala Masoor New,FAQ,28-02-2025,5205,5520,5520,23.62277778,77.43055556
madhya pradesh,bhopal,berasia,Wheat,Sharbati,FAQ,28-02-2025,2683,2850,2850,23.62277778,77.43055556
madhya pradesh,betul,betul,Maize,Yellow,Non-FAQ,28-02-2025,2080,2100,2100,21.92361111,78.12416667
madhya pradesh,betul,betul,Gur(Jaggery),Jaggery,FAQ,28-02-2025,2680,3060,3050,21.92361111,78.12416667
madhya pradesh,betul,betul,Soyabean,Soybean-Organic,FAQ,28-02-2025,3400,4100,3801,21.92361111,78.12416667
madhya pradesh,betul,betul,Maize,Yellow,FAQ,28-02-2025,1975,2050,1985,21.92361111,78.12416667
madhya pradesh,betul,betul,Maize,Maize/Corn-Organic,FAQ,28-02-2025,1980,2000,2000,21.92361111,78.12416667
madhya pradesh,betul,betul,Maize,Local,FAQ,28-02-2025,1998,2003,2002,21.92361111,78.12416667
gujarat,banaskanth,bhabhar,Castor Seed,Castor seed,FAQ,28-02-2025,6225,6475,6350,24.8333,72.6333
gujarat,banaskanth,bhabhar,Mustard,Mustard,FAQ,28-02-2025,5240,5750,5495,24.8333,72.6333
maharashtra,chandrapur,bhadrawati,Cotton,Other,Local,28-02-2025,6530,6530,6530,20.18333333,79.33333333
maharashtra,chandrapur,bhadrawati,Bengal Gram(Gram)(Whole),Other,Non-FAQ,28-02-2025,5250,5250,5250,20.18333333,79.33333333
maharashtra,bhandara,bhandara,Arhar (Tur/Red Gram)(Whole),Other,FAQ,28-02-2025,7600,7600,7600,21.15833333,79.65416667
maharashtra,bhandara,bhandara,Rice,1009 Kar,Local,28-02-2025,4100,4100,4100,21.15833333,79.65416667
madhya pradesh,datia,bhander,Paddy(Dhan)(Common),Dhan,FAQ,28-02-2025,2570,2670,2650,25.73277778,78.74305556
madhya pradesh,datia,bhander,Paddy(Dhan)(Common),Paddy,FAQ,28-02-2025,1950,2650,2415,25.73277778,78.74305556
madhya pradesh,datia,bhander,Wheat,Other,FAQ,28-02-2025,2920,2920,2920,25.73277778,78.74305556
chattisgarh,kanker,bhanupratappur,Maize,Hybrid Yellow (Cattle Feed),Non-FAQ,28-02-2025,2000,2000,2000,20.6667,81.3
gujarat,devbhumi dwarka,bhanvad,Soyabean,Soyabeen,Non-FAQ,28-02-2025,3500,3800,3700,22.23,69.04
gujarat,devbhumi dwarka,bhanvad,Groundnut,G20,Non-FAQ,28-02-2025,4500,5300,5000,22.23,69.04
gujarat,devbhumi dwarka,bhanvad,Wheat,Other,Non-FAQ,28-02-2025,2300,2400,2350,22.23,69.04
gujarat,devbhumi dwarka,bhanvad,Cotton,Bunny,Non-FAQ,28-02-2025,6000,6700,6400,22.23,69.04
gujarat,devbhumi dwarka,bhanvad,Corriander seed,Other,FAQ,28-02-2025,6500,7000,6800,22.23,69.04
gujarat,bharuch,bharuch,Capsicum,Other,FAQ,28-02-2025,1200,1500,1300,21.7,73.00416667
gujarat,bharuch,bharuch,Cabbage,Other,FAQ,28-02-2025,400,700,500,21.7,73.00416667
gujarat,bharuch,bharuch,Tomato,Other,Non-FAQ,28-02-2025,400,750,600,21.7,73.00416667
gujarat,bharuch,bharuch,Potato,Other,Non-FAQ,28-02-2025,1000,1500,1200,21.7,73.00416667
gujarat,bharuch,bharuch,Mousambi(Sweet Lime),Other,Medium,28-02-2025,2500,3200,2700,21.7,73.00416667
gujarat,bharuch,bharuch,Green Chilli,Other,FAQ,28-02-2025,1300,2000,1500,21.7,73.00416667
gujarat,bharuch,bharuch,Cucumbar(Kheera),Other,FAQ,28-02-2025,800,1300,1000,21.7,73.00416667
gujarat,bharuch,bharuch,Brinjal,Other,FAQ,28-02-2025,800,1200,1000,21.7,73.00416667
gujarat,bharuch,bharuch,Onion,Other,Non-FAQ,28-02-2025,1500,2500,2000,21.7,73.00416667
gujarat,bharuch,bharuch,Water Melon,Other,Medium,28-02-2025,800,1300,1000,21.7,73.00416667
gujarat,bharuch,bharuch,Coriander(Leaves),Other,FAQ,28-02-2025,1200,1500,1300,21.7,73.00416667
gujarat,bharuch,bharuch,Banana - Green,Other,FAQ,28-02-2025,400,800,600,21.7,73.00416667
gujarat,bharuch,bharuch,Grapes,Other,Medium,28-02-2025,2000,3000,2500,21.7,73.00416667
gujarat,bharuch,bharuch,Ginger(Green),Other,FAQ,28-02-2025,2500,3000,2700,21.7,73.00416667
gujarat,bharuch,bharuch,Lemon,Other,FAQ,28-02-2025,3000,4000,3500,21.7,73.00416667
gujarat,bharuch,bharuch,Cauliflower,Other,FAQ,28-02-2025,500,800,600,21.7,73.00416667
gujarat,bharuch,bharuch,Carrot,Other,FAQ,28-02-2025,800,1300,1000,21.7,73.00416667
gujarat,bharuch,bharuch,Pomegranate,Other,Medium,28-02-2025,3000,4000,3500,21.7,73.00416667
gujarat,bharuch,bharuch,Bottle gourd,Other,FAQ,28-02-2025,400,700,500,21.7,73.00416667
gujarat,bharuch,bharuch,Field Pea,Other,FAQ,28-02-2025,1800,2500,2000,21.7,73.00416667
gujarat,bharuch,bharuch,Bhindi(Ladies Finger),Other,FAQ,28-02-2025,2200,3500,2500,21.7,73.00416667
chattisgarh,balodabazar,bhatapara,Wheat,Local,FAQ,28-02-2025,2425,2680,2600.5,21.1667,81.15
chattisgarh,balodabazar,bhatapara,Soyabean,Yellow,Non-FAQ,28-02-2025,2700,3200,2900,21.1667,81.15
chattisgarh,balodabazar,bhatapara,Paddy(Dhan)(Common),Paddy Coarse,FAQ,28-02-2025,2050,2300,2250,21.1667,81.15
chattisgarh,balodabazar,bhatapara,Paddy(Dhan)(Common),Sugandha,Non-FAQ,28-02-2025,2100,2160,2150,21.1667,81.15
gujarat,bhavnagar,bhavnagar,Castor Seed,Other,FAQ,28-02-2025,5940,5940,5940,21.75194444,72.03111111
gujarat,bhavnagar,bhavnagar,Bengal Gram(Gram)(Whole),Other,FAQ,28-02-2025,5055,5230,5145,21.75194444,72.03111111
gujarat,bhavnagar,bhavnagar,Bajra(Pearl Millet/Cumbu),Local,FAQ,28-02-2025,2200,2620,2410,21.75194444,72.03111111
gujarat,bhavnagar,bhavnagar,Onion,Red,FAQ,28-02-2025,850,2405,1630,21.75194444,72.03111111
gujarat,bhavnagar,bhavnagar,Cotton,Other,Non-FAQ,28-02-2025,6105,7180,6645,21.75194444,72.03111111
gujarat,bhavnagar,bhavnagar,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,28-02-2025,6170,7000,6585,21.75194444,72.03111111
gujarat,bhavnagar,bhavnagar,Cummin Seed(Jeera),Other,FAQ,28-02-2025,9250,19500,14375,21.75194444,72.03111111
gujarat,bhavnagar,bhavnagar,Onion,White,FAQ,28-02-2025,900,1160,1030,21.75194444,72.03111111
gujarat,bhavnagar,bhavnagar,Wheat,Local,FAQ,28-02-2025,2655,3100,2880,21.75194444,72.03111111
gujarat,bhavnagar,bhavnagar,Corriander seed,Other,FAQ,28-02-2025,5250,11500,8375,21.75194444,72.03111111
chattisgarh,mahasamund,bheemkhoj,Paddy(Dhan)(Common),MTU-1001,Non-FAQ,28-02-2025,2000,2000,2000,21.2167,82.0833
gujarat,junagarh,bhesan,Cotton,Other,FAQ,28-02-2025,5000,7450,7175,21.5333,70.4667
gujarat,junagarh,bhesan,Bengal Gram(Gram)(Whole),Other,FAQ,28-02-2025,4000,5125,4775,21.5333,70.4667
gujarat,junagarh,bhesan,Soyabean,Other,FAQ,28-02-2025,3000,3800,3600,21.5333,70.4667
gujarat,junagarh,bhesan,Arhar (Tur/Red Gram)(Whole),Other,FAQ,28-02-2025,4500,7025,6625,21.5333,70.4667
gujarat,junagarh,bhesan,Groundnut,Other,FAQ,28-02-2025,3500,5000,4525,21.5333,70.4667
gujarat,junagarh,bhesan,Soyabean,Other,Non-FAQ,28-02-2025,2500,3500,3000,21.5333,70.4667
gujarat,junagarh,bhesan,Wheat,Other,FAQ,28-02-2025,2500,3250,2750,21.5333,70.4667
gujarat,junagarh,bhesan,Wheat,Other,Non-FAQ,28-02-2025,2000,3000,2500,21.5333,70.4667
madhya pradesh,khargone,bhikangaon,Bengal Gram(Gram)(Whole),Desi (F.A.Q. Split),Non-FAQ,28-02-2025,5071,5071,5071,21.8333,75.0833
madhya pradesh,khargone,bhikangaon,Wheat,Mill Quality,FAQ,28-02-2025,2741,2800,2800,21.8333,75.0833
madhya pradesh,khargone,bhikangaon,Soyabean,Soyabeen,Non-FAQ,28-02-2025,1000,4050,3940,21.8333,75.0833
madhya pradesh,khargone,bhikangaon,Arhar (Tur/Red Gram)(Whole),Tur/Arhar-Organic,Non-FAQ,28-02-2025,6600,6600,6600,21.8333,75.0833
madhya pradesh,khargone,bhikangaon,Maize,Deshi Red,FAQ,28-02-2025,1855,1855,1855,21.8333,75.0833
madhya pradesh,bhind,bhind,Mustard,Mustard,Non-FAQ,28-02-2025,5550,5550,5550,26.52138889,78.73055556
madhya pradesh,bhind,bhind,Wheat,Mill Quality,FAQ,28-02-2025,2926,2984,2983,26.52138889,78.73055556
maharashtra,nanded,bhokar,Bengal Gram(Gram)(Whole),Other,Non-FAQ,28-02-2025,4800,5250,4900,19.21666667,77.68333333
maharashtra,nanded,bhokar,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,28-02-2025,7050,7050,7050,19.21666667,77.68333333
maharashtra,nanded,bhokar,"Sesamum(Sesame,Gingelly,Til)",White,Non-FAQ,28-02-2025,9005,9005,9005,19.21666667,77.68333333
telangana,nalgonda,bhongir,Paddy(Dhan)(Common),I.R. 64,FAQ,28-02-2025,2300,2300,2300,17.60472222,79.11833333
madhya pradesh,bhopal,bhopal,Onion,Onion,FAQ,28-02-2025,2033,2450,2450,23.87027778,77.24833333
madhya pradesh,bhopal,bhopal,Garlic,Garlic,FAQ,28-02-2025,1700,9000,5650,23.87027778,77.24833333
madhya pradesh,bhopal,bhopal,Wheat,Wheat Mix,FAQ,28-02-2025,2712,2712,2712,23.87027778,77.24833333
madhya pradesh,bhopal,bhopal,Arhar (Tur/Red Gram)(Whole),Arhar Dal(Tur),FAQ,28-02-2025,6510,6510,6510,23.87027778,77.24833333
madhya pradesh,bhopal,bhopal,Lentil (Masur)(Whole),Masur Dal,FAQ,28-02-2025,5300,5540,5540,23.87027778,77.24833333
